gene_id,tissue,method,cs_id,modality,n_scored,cs_score,cs_size
ENSG00000108187,DLPFC,ash,1,CHIP_HISTONE,11,0.34790116982733205,11
ENSG00000108187,DLPFC,ash,1,CHIP_TF,11,0.5740856997712535,11
ENSG00000108187,DLPFC,ash,1,DNASE,11,0.44986469340530344,11
ENSG00000108187,DLPFC,ash,1,RNA_SEQ,11,0.711217660014045,11
ENSG00000108187,DLPFC,inf,1,CHIP_HISTONE,11,0.3478112205312081,11
ENSG00000108187,DLPFC,inf,1,CHIP_TF,11,0.5741591202649047,11
ENSG00000108187,DLPFC,inf,1,DNASE,11,0.44973806649693554,11
ENSG00000108187,DLPFC,inf,1,RNA_SEQ,11,0.7112164176269209,11
ENSG00000108187,DLPFC,standard,1,CHIP_HISTONE,11,0.3478112205215257,11
ENSG00000108187,DLPFC,standard,1,CHIP_TF,11,0.5741591202629494,11
ENSG00000108187,DLPFC,standard,1,DNASE,11,0.44973806647831305,11
ENSG00000108187,DLPFC,standard,1,RNA_SEQ,11,0.7112164176202989,11
ENSG00000108187,PCC,ash,1,CHIP_HISTONE,14,0.44787017570599885,14
ENSG00000108187,PCC,ash,1,DNASE,14,0.4931127614401234,14
ENSG00000108187,PCC,inf,1,CHIP_HISTONE,23,0.44434429513766555,23
ENSG00000108187,PCC,inf,1,DNASE,23,0.4938187931003735,23
ENSG00000108187,PCC,standard,1,CHIP_HISTONE,21,0.44377998228860466,21
ENSG00000108187,PCC,standard,1,DNASE,21,0.4960798349105346,21
ENSG00000108306,AC,ash,1,CHIP_HISTONE,34,0.4158834842444432,34
ENSG00000108306,AC,ash,1,RNA_SEQ,34,0.34825862271244173,34
ENSG00000108306,AC,inf,1,CHIP_HISTONE,34,0.4165876500707171,34
ENSG00000108306,AC,inf,1,RNA_SEQ,34,0.3483777677150286,34
ENSG00000108306,AC,standard,1,CHIP_HISTONE,34,0.41717403483879023,34
ENSG00000108306,AC,standard,1,RNA_SEQ,34,0.34849167197743885,34
ENSG00000108306,PCC,ash,1,CHIP_HISTONE,40,0.43571214656513424,40
ENSG00000108306,PCC,ash,1,DNASE,40,0.5098643229075785,40
ENSG00000108306,PCC,inf,1,CHIP_HISTONE,41,0.4414759687613314,41
ENSG00000108306,PCC,inf,1,DNASE,41,0.5076123017800966,41
ENSG00000108306,PCC,standard,1,CHIP_HISTONE,41,0.44149306056563287,41
ENSG00000108306,PCC,standard,1,DNASE,41,0.507578548078967,41
ENSG00000108309,DLPFC,ash,1,CHIP_HISTONE,9,0.2996742497896299,9
ENSG00000108309,DLPFC,ash,1,CHIP_TF,9,0.6176683542165788,9
ENSG00000108309,DLPFC,ash,1,DNASE,9,0.7151800006170025,9
ENSG00000108309,DLPFC,ash,1,RNA_SEQ,9,0.5846852541239042,9
ENSG00000108309,DLPFC,inf,1,CHIP_HISTONE,9,0.30017293669501405,9
ENSG00000108309,DLPFC,inf,1,CHIP_TF,9,0.6180208144600541,9
ENSG00000108309,DLPFC,inf,1,DNASE,9,0.7174845232979266,9
ENSG00000108309,DLPFC,inf,1,RNA_SEQ,9,0.587758089488487,9
ENSG00000108309,DLPFC,standard,1,CHIP_HISTONE,10,0.3013719269044872,10
ENSG00000108309,DLPFC,standard,1,CHIP_TF,10,0.6104473625091665,10
ENSG00000108309,DLPFC,standard,1,DNASE,10,0.7107903568918641,10
ENSG00000108309,DLPFC,standard,1,RNA_SEQ,10,0.5786109743056644,10
ENSG00000108309,PCC,ash,1,CHIP_HISTONE,8,0.3776168225092963,8
ENSG00000108309,PCC,ash,1,DNASE,8,0.6287212722894525,8
ENSG00000108309,PCC,inf,1,CHIP_HISTONE,9,0.37413108497932246,9
ENSG00000108309,PCC,inf,1,DNASE,9,0.6210072531762105,9
ENSG00000108309,PCC,standard,1,CHIP_HISTONE,8,0.37348990455695524,8
ENSG00000108309,PCC,standard,1,DNASE,8,0.6240015843481819,8
ENSG00000108381,AC,inf,3,CHIP_HISTONE,1,0.1363254100084305,1
ENSG00000108381,AC,inf,3,RNA_SEQ,1,0.7861650586128235,1
ENSG00000108381,AC,standard,2,CHIP_HISTONE,46,0.36781077709959803,46
ENSG00000108381,AC,standard,2,RNA_SEQ,46,0.7477131334428367,46
ENSG00000108381,AC,standard,3,CHIP_HISTONE,1,0.1363254100084305,1
ENSG00000108381,AC,standard,3,RNA_SEQ,1,0.7861650586128235,1
ENSG00000108381,DLPFC,ash,1,CHIP_HISTONE,1,0.18242284655570984,1
ENSG00000108381,DLPFC,ash,1,CHIP_TF,1,0.03459415212273598,1
ENSG00000108381,DLPFC,ash,1,DNASE,1,0.17133314907550812,1
ENSG00000108381,DLPFC,ash,1,RNA_SEQ,1,0.7765364646911621,1
ENSG00000108381,DLPFC,ash,2,CHIP_HISTONE,39,0.2706995017303457,39
ENSG00000108381,DLPFC,ash,2,CHIP_TF,39,0.3282597765741109,39
ENSG00000108381,DLPFC,ash,2,DNASE,39,0.6090494145516242,39
ENSG00000108381,DLPFC,ash,2,RNA_SEQ,39,0.6933459020167453,39
ENSG00000108381,DLPFC,ash,3,CHIP_HISTONE,3,0.06968905052898859,3
ENSG00000108381,DLPFC,ash,3,CHIP_TF,3,0.25592588484631723,3
ENSG00000108381,DLPFC,ash,3,DNASE,3,0.8688617713543942,3
ENSG00000108381,DLPFC,ash,3,RNA_SEQ,3,0.8053842782732777,3
ENSG00000108381,DLPFC,inf,1,CHIP_HISTONE,1,0.18242284655570984,1
ENSG00000108381,DLPFC,inf,1,CHIP_TF,1,0.03459415212273598,1
ENSG00000108381,DLPFC,inf,1,DNASE,1,0.17133314907550812,1
ENSG00000108381,DLPFC,inf,1,RNA_SEQ,1,0.7765364646911621,1
ENSG00000108381,DLPFC,inf,3,CHIP_HISTONE,3,0.07239828632983289,3
ENSG00000108381,DLPFC,inf,3,CHIP_TF,3,0.2573269832141997,3
ENSG00000108381,DLPFC,inf,3,DNASE,3,0.8667542417146067,3
ENSG00000108381,DLPFC,inf,3,RNA_SEQ,3,0.8103141947385103,3
ENSG00000108381,DLPFC,standard,1,CHIP_HISTONE,1,0.18242284655570984,1
ENSG00000108381,DLPFC,standard,1,CHIP_TF,1,0.03459415212273598,1
ENSG00000108381,DLPFC,standard,1,DNASE,1,0.17133314907550812,1
ENSG00000108381,DLPFC,standard,1,RNA_SEQ,1,0.7765364646911621,1
ENSG00000108381,DLPFC,standard,2,CHIP_HISTONE,44,0.276497574873038,44
ENSG00000108381,DLPFC,standard,2,CHIP_TF,44,0.336505556210688,44
ENSG00000108381,DLPFC,standard,2,DNASE,44,0.6044237039292587,44
ENSG00000108381,DLPFC,standard,2,RNA_SEQ,44,0.6953293890327511,44
ENSG00000108381,DLPFC,standard,3,CHIP_HISTONE,3,0.0690232078270467,3
ENSG00000108381,DLPFC,standard,3,CHIP_TF,3,0.255581540096899,3
ENSG00000108381,DLPFC,standard,3,DNASE,3,0.8693797341058616,3
ENSG00000108381,DLPFC,standard,3,RNA_SEQ,3,0.8041726639506945,3
ENSG00000108439,AC,ash,1,CHIP_HISTONE,6,0.49567017969454485,6
ENSG00000108439,AC,ash,1,RNA_SEQ,6,0.8488040573131175,6
ENSG00000108439,AC,inf,1,CHIP_HISTONE,7,0.4707212046619994,7
ENSG00000108439,AC,inf,1,RNA_SEQ,7,0.8549201338254135,7
ENSG00000108439,AC,standard,1,CHIP_HISTONE,6,0.5012035624330468,6
ENSG00000108439,AC,standard,1,RNA_SEQ,6,0.8599528013325137,6
ENSG00000108439,DLPFC,ash,1,CHIP_HISTONE,4,0.36601283134702256,4
ENSG00000108439,DLPFC,ash,1,CHIP_TF,4,0.34464234618913897,4
ENSG00000108439,DLPFC,ash,1,DNASE,4,0.43758186154081224,4
ENSG00000108439,DLPFC,ash,1,RNA_SEQ,4,0.8909213556201954,4
ENSG00000108439,DLPFC,inf,1,CHIP_HISTONE,4,0.36422428965919307,4
ENSG00000108439,DLPFC,inf,1,CHIP_TF,4,0.32935343272069895,4
ENSG00000108439,DLPFC,inf,1,DNASE,4,0.4413150298321483,4
ENSG00000108439,DLPFC,inf,1,RNA_SEQ,4,0.878787253835396,4
ENSG00000108439,DLPFC,standard,1,CHIP_HISTONE,4,0.3639897424649815,4
ENSG00000108439,DLPFC,standard,1,CHIP_TF,4,0.34680624349172895,4
ENSG00000108439,DLPFC,standard,1,DNASE,4,0.4335287536716988,4
ENSG00000108439,DLPFC,standard,1,RNA_SEQ,4,0.8942580780039954,4
ENSG00000108439,PCC,ash,1,CHIP_HISTONE,5,0.1855142275709047,5
ENSG00000108439,PCC,ash,1,DNASE,5,0.5779885975098304,5
ENSG00000108439,PCC,inf,1,CHIP_HISTONE,6,0.21538628709451624,6
ENSG00000108439,PCC,inf,1,DNASE,6,0.5763933239745604,6
ENSG00000108439,PCC,standard,1,CHIP_HISTONE,5,0.18244132623405124,5
ENSG00000108439,PCC,standard,1,DNASE,5,0.579894647463289,5
ENSG00000108465,AC,ash,1,CHIP_HISTONE,3,0.5595386664072671,3
ENSG00000108465,AC,ash,1,RNA_SEQ,3,0.513076032201449,3
ENSG00000108465,AC,inf,1,CHIP_HISTONE,3,0.5595386664072833,3
ENSG00000108465,AC,inf,1,RNA_SEQ,3,0.5130760322014645,3
ENSG00000108465,AC,standard,1,CHIP_HISTONE,3,0.5595386664072672,3
ENSG00000108465,AC,standard,1,RNA_SEQ,3,0.513076032201449,3
ENSG00000108465,DLPFC,ash,1,CHIP_HISTONE,3,0.36059078246833276,3
ENSG00000108465,DLPFC,ash,1,CHIP_TF,3,0.800339481134099,3
ENSG00000108465,DLPFC,ash,1,DNASE,3,0.8478022174999954,3
ENSG00000108465,DLPFC,ash,1,RNA_SEQ,3,0.6627706884669226,3
ENSG00000108465,DLPFC,ash,2,CHIP_HISTONE,24,0.30982933558336595,24
ENSG00000108465,DLPFC,ash,2,CHIP_TF,24,0.5333229088571102,24
ENSG00000108465,DLPFC,ash,2,DNASE,24,0.6332680188824565,24
ENSG00000108465,DLPFC,ash,2,RNA_SEQ,24,0.3980845180679265,24
ENSG00000108465,DLPFC,inf,1,CHIP_HISTONE,5,0.3223991478008274,5
ENSG00000108465,DLPFC,inf,1,CHIP_TF,5,0.7373375279826687,5
ENSG00000108465,DLPFC,inf,1,DNASE,5,0.801524034232939,5
ENSG00000108465,DLPFC,inf,1,RNA_SEQ,5,0.6024962684201965,5
ENSG00000108465,DLPFC,inf,2,CHIP_HISTONE,2,0.4263707548379903,2
ENSG00000108465,DLPFC,inf,2,CHIP_TF,2,0.7356626391410842,2
ENSG00000108465,DLPFC,inf,2,DNASE,2,0.913118332624436,2
ENSG00000108465,DLPFC,inf,2,RNA_SEQ,2,0.601011991500853,2
ENSG00000108465,DLPFC,standard,1,CHIP_HISTONE,5,0.3190527615350104,5
ENSG00000108465,DLPFC,standard,1,CHIP_TF,5,0.7300344720309757,5
ENSG00000108465,DLPFC,standard,1,DNASE,5,0.7966275573624123,5
ENSG00000108465,DLPFC,standard,1,RNA_SEQ,5,0.5955842973777911,5
ENSG00000108465,DLPFC,standard,2,CHIP_HISTONE,2,0.4263707548379898,2
ENSG00000108465,DLPFC,standard,2,CHIP_TF,2,0.7356626391410828,2
ENSG00000108465,DLPFC,standard,2,DNASE,2,0.9131183326244354,2
ENSG00000108465,DLPFC,standard,2,RNA_SEQ,2,0.6010119915008545,2
ENSG00000108465,PCC,ash,1,CHIP_HISTONE,6,0.3891010428391275,6
ENSG00000108465,PCC,ash,1,DNASE,6,0.5481503941691045,6
ENSG00000108465,PCC,inf,1,CHIP_HISTONE,7,0.3775944421838005,7
ENSG00000108465,PCC,inf,1,DNASE,7,0.5775797927102537,7
ENSG00000108465,PCC,standard,1,CHIP_HISTONE,6,0.38677823295022995,6
ENSG00000108465,PCC,standard,1,DNASE,6,0.5440727824906472,6
ENSG00000108468,AC,ash,1,CHIP_HISTONE,10,0.27588084177371514,10
ENSG00000108468,AC,ash,1,RNA_SEQ,10,0.45799357442927896,10
ENSG00000108468,AC,inf,1,CHIP_HISTONE,10,0.27551747868719867,10
ENSG00000108468,AC,inf,1,RNA_SEQ,10,0.458846116642359,10
ENSG00000108468,AC,standard,1,CHIP_HISTONE,10,0.276019487788496,10
ENSG00000108468,AC,standard,1,RNA_SEQ,10,0.4576682756175375,10
ENSG00000108468,DLPFC,ash,1,CHIP_HISTONE,9,0.246799484121647,9
ENSG00000108468,DLPFC,ash,1,CHIP_TF,9,0.2374771953717977,9
ENSG00000108468,DLPFC,ash,1,DNASE,9,0.3636459995873914,9
ENSG00000108468,DLPFC,ash,1,RNA_SEQ,9,0.5398294480808551,9
ENSG00000108468,DLPFC,inf,1,CHIP_HISTONE,9,0.245359626200611,9
ENSG00000108468,DLPFC,inf,1,CHIP_TF,9,0.2385040212156351,9
ENSG00000108468,DLPFC,inf,1,DNASE,9,0.3698798166352371,9
ENSG00000108468,DLPFC,inf,1,RNA_SEQ,9,0.5430404816818647,9
ENSG00000108468,DLPFC,standard,1,CHIP_HISTONE,9,0.24368352444209004,9
ENSG00000108468,DLPFC,standard,1,CHIP_TF,9,0.2424807530586454,9
ENSG00000108468,DLPFC,standard,1,DNASE,9,0.3711970887420925,9
ENSG00000108468,DLPFC,standard,1,RNA_SEQ,9,0.5442076255514636,9
ENSG00000108468,PCC,ash,1,CHIP_HISTONE,1,0.304985773563385,1
ENSG00000108468,PCC,ash,1,DNASE,1,0.11485084891319275,1
ENSG00000108468,PCC,standard,1,CHIP_HISTONE,1,0.304985773563385,1
ENSG00000108468,PCC,standard,1,DNASE,1,0.11485084891319275,1
ENSG00000108591,AC,ash,1,CHIP_HISTONE,21,0.31413843344629355,21
ENSG00000108591,AC,ash,1,RNA_SEQ,21,0.5299246250354442,21
ENSG00000108591,AC,inf,1,CHIP_HISTONE,22,0.3153853791947577,22
ENSG00000108591,AC,inf,1,RNA_SEQ,22,0.5241152626579879,22
ENSG00000108591,AC,standard,1,CHIP_HISTONE,22,0.31299054197814913,22
ENSG00000108591,AC,standard,1,RNA_SEQ,22,0.5258932346856545,22
ENSG00000108591,DLPFC,ash,1,CHIP_HISTONE,10,0.27410714618152093,10
ENSG00000108591,DLPFC,ash,1,CHIP_TF,10,0.3103540145904905,10
ENSG00000108591,DLPFC,ash,1,DNASE,10,0.46548485746381935,10
ENSG00000108591,DLPFC,ash,1,RNA_SEQ,10,0.56162276688478,10
ENSG00000108591,DLPFC,inf,1,CHIP_HISTONE,10,0.2715597575039407,10
ENSG00000108591,DLPFC,inf,1,CHIP_TF,10,0.3144880098638925,10
ENSG00000108591,DLPFC,inf,1,DNASE,10,0.4690097733844095,10
ENSG00000108591,DLPFC,inf,1,RNA_SEQ,10,0.5657504210174904,10
ENSG00000108591,DLPFC,standard,1,CHIP_HISTONE,10,0.2714331214036844,10
ENSG00000108591,DLPFC,standard,1,CHIP_TF,10,0.31469425534556095,10
ENSG00000108591,DLPFC,standard,1,DNASE,10,0.4691750555647218,10
ENSG00000108591,DLPFC,standard,1,RNA_SEQ,10,0.5659526947858639,10
ENSG00000108592,AC,ash,1,CHIP_HISTONE,69,0.4695755770055642,69
ENSG00000108592,AC,ash,1,RNA_SEQ,69,0.35104668235528924,69
ENSG00000108592,AC,ash,2,CHIP_HISTONE,1,0.3653079867362976,1
ENSG00000108592,AC,ash,2,RNA_SEQ,1,0.2267112135887146,1
ENSG00000108592,AC,inf,1,CHIP_HISTONE,69,0.46809703620039117,69
ENSG00000108592,AC,inf,1,RNA_SEQ,69,0.35161807711090703,69
ENSG00000108592,AC,inf,2,CHIP_HISTONE,1,0.3653079867362976,1
ENSG00000108592,AC,inf,2,RNA_SEQ,1,0.22671121358871457,1
ENSG00000108592,AC,standard,1,CHIP_HISTONE,70,0.4668518257796372,70
ENSG00000108592,AC,standard,1,RNA_SEQ,70,0.3625621098757399,70
ENSG00000108592,AC,standard,2,CHIP_HISTONE,1,0.3653079867362976,1
ENSG00000108592,AC,standard,2,RNA_SEQ,1,0.2267112135887146,1
ENSG00000108592,DLPFC,ash,1,CHIP_HISTONE,75,0.39351744821395873,75
ENSG00000108592,DLPFC,ash,1,CHIP_TF,75,0.43396970609265545,75
ENSG00000108592,DLPFC,ash,1,DNASE,75,0.573232502214849,75
ENSG00000108592,DLPFC,ash,1,RNA_SEQ,75,0.32402575661051214,75
ENSG00000108592,DLPFC,ash,2,CHIP_HISTONE,2,0.38848008145269675,2
ENSG00000108592,DLPFC,ash,2,CHIP_TF,2,0.10860747248260383,2
ENSG00000108592,DLPFC,ash,2,DNASE,2,0.8444049362376468,2
ENSG00000108592,DLPFC,ash,2,RNA_SEQ,2,0.603034708168843,2
ENSG00000108592,DLPFC,inf,1,CHIP_HISTONE,76,0.3889292693084842,76
ENSG00000108592,DLPFC,inf,1,CHIP_TF,76,0.4324734270050073,76
ENSG00000108592,DLPFC,inf,1,DNASE,76,0.5716825606323032,76
ENSG00000108592,DLPFC,inf,1,RNA_SEQ,76,0.3284727340349749,76
ENSG00000108592,DLPFC,inf,2,CHIP_HISTONE,2,0.38658355576802106,2
ENSG00000108592,DLPFC,inf,2,CHIP_TF,2,0.11256174659447812,2
ENSG00000108592,DLPFC,inf,2,DNASE,2,0.8421954589217647,2
ENSG00000108592,DLPFC,inf,2,RNA_SEQ,2,0.604090587943361,2
ENSG00000108592,DLPFC,standard,1,CHIP_HISTONE,75,0.3912557572406311,75
ENSG00000108592,DLPFC,standard,1,CHIP_TF,75,0.43518631053938267,75
ENSG00000108592,DLPFC,standard,1,DNASE,75,0.5710635816440219,75
ENSG00000108592,DLPFC,standard,1,RNA_SEQ,75,0.325916860237786,75
ENSG00000108592,DLPFC,standard,2,CHIP_HISTONE,2,0.3893946763498608,2
ENSG00000108592,DLPFC,standard,2,CHIP_TF,2,0.1067005334129512,2
ENSG00000108592,DLPFC,standard,2,DNASE,2,0.8454704512975448,2
ENSG00000108592,DLPFC,standard,2,RNA_SEQ,2,0.6025255127165504,2
ENSG00000108592,PCC,ash,1,CHIP_HISTONE,82,0.4203892895084674,82
ENSG00000108592,PCC,ash,1,DNASE,82,0.5020869030469797,82
ENSG00000108592,PCC,ash,2,CHIP_HISTONE,2,0.2883876472711563,2
ENSG00000108592,PCC,ash,2,DNASE,2,0.7918654978275299,2
ENSG00000108592,PCC,inf,1,CHIP_HISTONE,84,0.41875718588358957,84
ENSG00000108592,PCC,inf,1,DNASE,84,0.5011470590495014,84
ENSG00000108592,PCC,inf,2,CHIP_HISTONE,2,0.2883876472711572,2
ENSG00000108592,PCC,inf,2,DNASE,2,0.7918654978275312,2
ENSG00000108592,PCC,standard,1,CHIP_HISTONE,83,0.4201685463332304,83
ENSG00000108592,PCC,standard,1,DNASE,83,0.5024440692068639,83
ENSG00000108592,PCC,standard,2,CHIP_HISTONE,2,0.28838764727115634,2
ENSG00000108592,PCC,standard,2,DNASE,2,0.7918654978275299,2
ENSG00000108684,DLPFC,ash,1,CHIP_HISTONE,42,0.2791806437881133,42
ENSG00000108684,DLPFC,ash,1,CHIP_TF,42,0.47341331670224973,42
ENSG00000108684,DLPFC,ash,1,DNASE,42,0.627929575662497,42
ENSG00000108684,DLPFC,ash,1,RNA_SEQ,42,0.48064092735195896,42
ENSG00000108684,DLPFC,standard,1,CHIP_HISTONE,44,0.2790440789619173,44
ENSG00000108684,DLPFC,standard,1,CHIP_TF,44,0.4726882102039003,44
ENSG00000108684,DLPFC,standard,1,DNASE,44,0.6255133158859538,44
ENSG00000108684,DLPFC,standard,1,RNA_SEQ,44,0.48238763912418936,44
ENSG00000108774,AC,ash,1,CHIP_HISTONE,22,0.3301016187344712,22
ENSG00000108774,AC,ash,1,RNA_SEQ,22,0.5817447975958064,22
ENSG00000108774,AC,inf,1,CHIP_HISTONE,22,0.3298004182775451,22
ENSG00000108774,AC,inf,1,RNA_SEQ,22,0.5826728331922629,22
ENSG00000108774,AC,standard,1,CHIP_HISTONE,22,0.3298004182697041,22
ENSG00000108774,AC,standard,1,RNA_SEQ,22,0.582672833205363,22
ENSG00000108774,DLPFC,ash,1,CHIP_HISTONE,25,0.30204122861334765,25
ENSG00000108774,DLPFC,ash,1,CHIP_TF,25,0.48574155127554125,25
ENSG00000108774,DLPFC,ash,1,DNASE,25,0.5469145629506595,25
ENSG00000108774,DLPFC,ash,1,RNA_SEQ,25,0.60449247223751,25
ENSG00000108774,DLPFC,inf,1,CHIP_HISTONE,25,0.30214455691749276,25
ENSG00000108774,DLPFC,inf,1,CHIP_TF,25,0.4857238245984696,25
ENSG00000108774,DLPFC,inf,1,DNASE,25,0.5471962313357072,25
ENSG00000108774,DLPFC,inf,1,RNA_SEQ,25,0.6045408573546027,25
ENSG00000108774,DLPFC,standard,1,CHIP_HISTONE,25,0.301869188266128,25
ENSG00000108774,DLPFC,standard,1,CHIP_TF,25,0.48568581113228826,25
ENSG00000108774,DLPFC,standard,1,DNASE,25,0.5464100616302777,25
ENSG00000108774,DLPFC,standard,1,RNA_SEQ,25,0.6043542772848203,25
ENSG00000108774,PCC,ash,1,CHIP_HISTONE,27,0.32129300436164554,27
ENSG00000108774,PCC,ash,1,DNASE,27,0.4923096870609318,27
ENSG00000108774,PCC,inf,1,CHIP_HISTONE,27,0.3198645099028376,27
ENSG00000108774,PCC,inf,1,DNASE,27,0.49182304816478706,27
ENSG00000108774,PCC,standard,1,CHIP_HISTONE,27,0.3198645101167829,27
ENSG00000108774,PCC,standard,1,DNASE,27,0.49182304826280954,27
ENSG00000108784,AC,ash,1,CHIP_HISTONE,9,0.49414908244098865,9
ENSG00000108784,AC,ash,1,RNA_SEQ,9,0.6407463114722819,9
ENSG00000108784,AC,inf,1,CHIP_HISTONE,9,0.49614145069255405,9
ENSG00000108784,AC,inf,1,RNA_SEQ,9,0.6425253765331681,9
ENSG00000108784,AC,standard,1,CHIP_HISTONE,9,0.49842807723675614,9
ENSG00000108784,AC,standard,1,RNA_SEQ,9,0.6445581526124994,9
ENSG00000108784,PCC,ash,1,CHIP_HISTONE,9,0.3882912413445632,9
ENSG00000108784,PCC,ash,1,DNASE,9,0.5296046543868489,9
ENSG00000108784,PCC,inf,1,CHIP_HISTONE,9,0.3900838180210382,9
ENSG00000108784,PCC,inf,1,DNASE,9,0.5295833480031554,9
ENSG00000108784,PCC,standard,1,CHIP_HISTONE,9,0.39055775280885163,9
ENSG00000108784,PCC,standard,1,DNASE,9,0.5288341317054405,9
ENSG00000108797,PCC,ash,1,CHIP_HISTONE,19,0.3077729306902973,19
ENSG00000108797,PCC,ash,1,DNASE,19,0.7298419901061042,19
ENSG00000108797,PCC,inf,1,CHIP_HISTONE,19,0.3174262969428566,19
ENSG00000108797,PCC,inf,1,DNASE,19,0.7234145081153017,19
ENSG00000108797,PCC,standard,1,CHIP_HISTONE,19,0.322330196399392,19
ENSG00000108797,PCC,standard,1,DNASE,19,0.7146921914219807,19
ENSG00000108825,AC,ash,1,CHIP_HISTONE,1,0.4964654952287674,1
ENSG00000108825,AC,inf,1,CHIP_HISTONE,1,0.4964654952287674,1
ENSG00000108825,AC,standard,1,CHIP_HISTONE,1,0.4964654952287674,1
ENSG00000108825,PCC,ash,1,CHIP_HISTONE,1768,0.3794650872517356,1768
ENSG00000108825,PCC,ash,1,DNASE,1768,0.5320363316746013,1768
ENSG00000108825,PCC,standard,1,CHIP_HISTONE,1780,0.3780613287564978,1780
ENSG00000108825,PCC,standard,1,DNASE,1780,0.5301470297756027,1780
ENSG00000108840,PCC,ash,1,CHIP_HISTONE,40,0.31678519840276803,40
ENSG00000108840,PCC,ash,1,DNASE,40,0.5115345137275099,40
ENSG00000108840,PCC,inf,1,CHIP_HISTONE,41,0.31532681634167786,41
ENSG00000108840,PCC,inf,1,DNASE,41,0.5111746445799238,41
ENSG00000108840,PCC,standard,1,CHIP_HISTONE,41,0.31532681629063225,41
ENSG00000108840,PCC,standard,1,DNASE,41,0.5111746445610109,41
ENSG00000108852,AC,ash,3,CHIP_HISTONE,3,0.3602813958339125,3
ENSG00000108852,AC,ash,3,RNA_SEQ,3,0.5352687835064089,3
ENSG00000108852,AC,inf,1,CHIP_HISTONE,3,0.4336344657949301,3
ENSG00000108852,AC,inf,1,RNA_SEQ,3,0.9398307055500805,3
ENSG00000108852,AC,inf,3,CHIP_HISTONE,3,0.3541745943177797,3
ENSG00000108852,AC,inf,3,RNA_SEQ,3,0.5417949487789008,3
ENSG00000108852,AC,standard,2,CHIP_HISTONE,2,0.4531630124779992,2
ENSG00000108852,AC,standard,2,RNA_SEQ,2,0.9725656176847667,2
ENSG00000108852,AC,standard,3,CHIP_HISTONE,3,0.3557428829245178,3
ENSG00000108852,AC,standard,3,RNA_SEQ,3,0.5437746371393742,3
ENSG00000108852,DLPFC,ash,1,CHIP_HISTONE,1,0.16216203073660532,1
ENSG00000108852,DLPFC,ash,1,CHIP_TF,1,0.4312567114830017,1
ENSG00000108852,DLPFC,ash,1,DNASE,1,0.2806612253189087,1
ENSG00000108852,DLPFC,ash,1,RNA_SEQ,1,0.9997191429138184,1
ENSG00000108852,DLPFC,ash,2,CHIP_HISTONE,20,0.37154007663400096,20
ENSG00000108852,DLPFC,ash,2,CHIP_TF,20,0.4466745767410727,20
ENSG00000108852,DLPFC,ash,2,DNASE,20,0.4883676736396944,20
ENSG00000108852,DLPFC,ash,2,RNA_SEQ,20,0.5250495396052205,20
ENSG00000108852,DLPFC,inf,1,CHIP_HISTONE,1,0.16216203073660532,1
ENSG00000108852,DLPFC,inf,1,CHIP_TF,1,0.4312567114830017,1
ENSG00000108852,DLPFC,inf,1,DNASE,1,0.2806612253189087,1
ENSG00000108852,DLPFC,inf,1,RNA_SEQ,1,0.9997191429138184,1
ENSG00000108852,DLPFC,inf,2,CHIP_HISTONE,20,0.3737607263308723,20
ENSG00000108852,DLPFC,inf,2,CHIP_TF,20,0.4452520118608974,20
ENSG00000108852,DLPFC,inf,2,DNASE,20,0.48996398291268733,20
ENSG00000108852,DLPFC,inf,2,RNA_SEQ,20,0.525654965971824,20
ENSG00000108852,DLPFC,standard,1,CHIP_HISTONE,1,0.16216203073660532,1
ENSG00000108852,DLPFC,standard,1,CHIP_TF,1,0.4312567114830017,1
ENSG00000108852,DLPFC,standard,1,DNASE,1,0.2806612253189087,1
ENSG00000108852,DLPFC,standard,1,RNA_SEQ,1,0.9997191429138184,1
ENSG00000108852,DLPFC,standard,2,CHIP_HISTONE,20,0.3737551006708636,20
ENSG00000108852,DLPFC,standard,2,CHIP_TF,20,0.4452465099797773,20
ENSG00000108852,DLPFC,standard,2,DNASE,20,0.4899800850381137,20
ENSG00000108852,DLPFC,standard,2,RNA_SEQ,20,0.525624333843102,20
ENSG00000108852,PCC,ash,1,CHIP_HISTONE,3,0.09910800451225643,3
ENSG00000108852,PCC,ash,1,DNASE,3,0.46344950679393954,3
ENSG00000108852,PCC,inf,1,CHIP_HISTONE,3,0.10784581389426569,3
ENSG00000108852,PCC,inf,1,DNASE,3,0.4854225236077373,3
ENSG00000108852,PCC,inf,3,CHIP_HISTONE,2,0.3255998328328168,2
ENSG00000108852,PCC,inf,3,DNASE,2,0.08048103749751996,2
ENSG00000108852,PCC,standard,1,CHIP_HISTONE,3,0.11491427559397939,3
ENSG00000108852,PCC,standard,1,DNASE,3,0.5117192040658696,3
ENSG00000108852,PCC,standard,3,CHIP_HISTONE,2,0.32559983283281324,2
ENSG00000108852,PCC,standard,3,DNASE,2,0.08048103749752045,2
ENSG00000108946,PCC,ash,1,CHIP_HISTONE,2,0.4808919231548361,2
ENSG00000108946,PCC,ash,1,DNASE,2,0.47899389973731143,2
ENSG00000108946,PCC,inf,1,CHIP_HISTONE,2,0.48130713507872014,2
ENSG00000108946,PCC,inf,1,DNASE,2,0.47949123805471716,2
ENSG00000108946,PCC,standard,1,CHIP_HISTONE,2,0.4813071350516696,2
