"gene_id","tissue","method","cs_id","modality","n_scored","cs_score","cs_size","signal_id","group"
"ENSG00000104332","DLPFC","standard",2,"CHIP_HISTONE",1,0.114561381439368,1,3963,"Consensus"
"ENSG00000104332","DLPFC","standard",2,"RNA_SEQ",1,0.895244419574738,1,3963,"Consensus"
"ENSG00000104332","DLPFC","standard",3,"RNA_SEQ",19,0.699374247231705,19,3962,"Standard-specific"
"ENSG00000104332","DLPFC","standard",3,"DNASE",19,0.639638138108502,19,3962,"Standard-specific"
"ENSG00000104332","DLPFC","standard",3,"CHIP_TF",19,0.519664335720712,19,3962,"Standard-specific"
"ENSG00000104332","DLPFC","standard",3,"CHIP_HISTONE",19,0.290649124576594,19,3962,"Standard-specific"
"ENSG00000104332","PCC","inf",1,"CHIP_HISTONE",11,0.355251505937091,11,3965,"Consensus"
"ENSG00000104332","PCC","inf",1,"DNASE",11,0.591142113489861,11,3965,"Consensus"
"ENSG00000104332","PCC","standard",1,"CHIP_HISTONE",11,0.355251505937089,11,3965,"Consensus"
"ENSG00000104332","PCC","standard",1,"DNASE",11,0.591142113489861,11,3965,"Consensus"
"ENSG00000104368","DLPFC","inf",1,"CHIP_TF",12,0.687069715332076,12,3966,"Consensus"
"ENSG00000104368","DLPFC","inf",1,"DNASE",12,0.805006144673098,12,3966,"Consensus"
"ENSG00000104368","DLPFC","inf",1,"CHIP_HISTONE",12,0.567733267977634,12,3966,"Consensus"
"ENSG00000104368","DLPFC","inf",1,"RNA_SEQ",12,0.317708030151012,12,3966,"Consensus"
"ENSG00000104368","DLPFC","standard",1,"CHIP_HISTONE",10,0.572594589591982,10,3966,"Consensus"
"ENSG00000104368","DLPFC","standard",1,"DNASE",10,0.810618257193896,10,3966,"Consensus"
"ENSG00000104368","DLPFC","standard",1,"RNA_SEQ",10,0.317717319592711,10,3966,"Consensus"
"ENSG00000104368","DLPFC","standard",1,"CHIP_TF",10,0.685926321846179,10,3966,"Consensus"
"ENSG00000104419","AC","standard",3,"CHIP_HISTONE",42,0.443629524958585,42,3967,"Standard-specific"
"ENSG00000104419","AC","standard",3,"RNA_SEQ",42,0.459837308264351,42,3967,"Standard-specific"
"ENSG00000104490","DLPFC","inf",1,"RNA_SEQ",14,0.396948982371432,14,3968,"Consensus"
"ENSG00000104490","DLPFC","inf",1,"CHIP_HISTONE",14,0.233178971304395,14,3968,"Consensus"
"ENSG00000104490","DLPFC","inf",1,"CHIP_TF",14,0.457364040406946,14,3968,"Consensus"
"ENSG00000104490","DLPFC","inf",1,"DNASE",14,0.660072698741531,14,3968,"Consensus"
"ENSG00000104490","DLPFC","standard",1,"CHIP_TF",14,0.436407039538226,14,3968,"Consensus"
"ENSG00000104490","DLPFC","standard",1,"DNASE",14,0.673605443058052,14,3968,"Consensus"
"ENSG00000104490","DLPFC","standard",1,"RNA_SEQ",14,0.414349910647535,14,3968,"Consensus"
"ENSG00000104490","DLPFC","standard",1,"CHIP_HISTONE",14,0.21568815833876,14,3968,"Consensus"
"ENSG00000104497","AC","inf",1,"RNA_SEQ",32,0.518411950140025,32,3972,"Inf-specific"
"ENSG00000104497","AC","inf",1,"CHIP_HISTONE",32,0.293910656204822,32,3972,"Inf-specific"
"ENSG00000104497","AC","inf",2,"RNA_SEQ",10,0.534866759987277,10,3971,"Consensus"
"ENSG00000104497","AC","inf",2,"CHIP_HISTONE",10,0.376187427173504,10,3971,"Consensus"
"ENSG00000104497","AC","inf",3,"CHIP_HISTONE",13,0.473435739318603,13,3973,"Consensus"
"ENSG00000104497","AC","inf",3,"RNA_SEQ",13,0.518450356507328,13,3973,"Consensus"
"ENSG00000104497","AC","standard",1,"CHIP_HISTONE",35,0.295707334554863,35,3969,"Standard-specific"
"ENSG00000104497","AC","standard",1,"RNA_SEQ",35,0.517871083157228,35,3969,"Standard-specific"
"ENSG00000104497","AC","standard",2,"RNA_SEQ",10,0.530494434721548,10,3971,"Consensus"
"ENSG00000104497","AC","standard",2,"CHIP_HISTONE",10,0.375857836889753,10,3971,"Consensus"
"ENSG00000104497","AC","standard",3,"CHIP_HISTONE",13,0.477158448387552,13,3973,"Consensus"
"ENSG00000104497","AC","standard",3,"RNA_SEQ",13,0.509656570104932,13,3973,"Consensus"
"ENSG00000104497","AC","standard",4,"CHIP_HISTONE",7,0.267951484072301,7,3970,"Standard-specific"
"ENSG00000104497","AC","standard",4,"RNA_SEQ",7,0.523511765358495,7,3970,"Standard-specific"
"ENSG00000104497","DLPFC","inf",1,"RNA_SEQ",60,0.479844909007989,60,3974,"Consensus"
"ENSG00000104497","DLPFC","inf",1,"DNASE",60,0.514531255582254,60,3974,"Consensus"
"ENSG00000104497","DLPFC","inf",1,"CHIP_HISTONE",60,0.251929676861391,60,3974,"Consensus"
"ENSG00000104497","DLPFC","inf",1,"CHIP_TF",60,0.426818745273224,60,3974,"Consensus"
"ENSG00000104497","DLPFC","inf",2,"CHIP_HISTONE",12,0.302207005385749,12,3975,"Consensus"
"ENSG00000104497","DLPFC","inf",2,"CHIP_TF",12,0.396857056647182,12,3975,"Consensus"
"ENSG00000104497","DLPFC","inf",2,"RNA_SEQ",12,0.643707972243683,12,3975,"Consensus"
"ENSG00000104497","DLPFC","inf",2,"DNASE",12,0.756150941824981,12,3975,"Consensus"
"ENSG00000104497","DLPFC","standard",1,"CHIP_HISTONE",60,0.246317123751733,60,3974,"Consensus"
"ENSG00000104497","DLPFC","standard",1,"DNASE",60,0.499026477824462,60,3974,"Consensus"
"ENSG00000104497","DLPFC","standard",1,"CHIP_TF",60,0.424889295982382,60,3974,"Consensus"
"ENSG00000104497","DLPFC","standard",1,"RNA_SEQ",60,0.480197289508618,60,3974,"Consensus"
"ENSG00000104497","DLPFC","standard",2,"CHIP_TF",11,0.385462208080642,11,3975,"Consensus"
"ENSG00000104497","DLPFC","standard",2,"DNASE",11,0.765818395624013,11,3975,"Consensus"
"ENSG00000104497","DLPFC","standard",2,"CHIP_HISTONE",11,0.300094126802243,11,3975,"Consensus"
"ENSG00000104497","DLPFC","standard",2,"RNA_SEQ",11,0.642612816753549,11,3975,"Consensus"
"ENSG00000104497","PCC","inf",1,"DNASE",13,0.329543637110301,13,3976,"Consensus"
"ENSG00000104497","PCC","inf",1,"CHIP_HISTONE",13,0.320764433618731,13,3976,"Consensus"
"ENSG00000104497","PCC","inf",2,"DNASE",29,0.444221162126592,29,3977,"Consensus"
"ENSG00000104497","PCC","inf",2,"CHIP_HISTONE",29,0.437284254609064,29,3977,"Consensus"
"ENSG00000104497","PCC","standard",1,"DNASE",13,0.339169615405494,13,3976,"Consensus"
"ENSG00000104497","PCC","standard",1,"CHIP_HISTONE",13,0.319857546580017,13,3976,"Consensus"
"ENSG00000104497","PCC","standard",2,"DNASE",28,0.444089270554798,28,3977,"Consensus"
"ENSG00000104497","PCC","standard",2,"CHIP_HISTONE",28,0.433116916323896,28,3977,"Consensus"
"ENSG00000104522","PCC","inf",1,"DNASE",1,0.3122239112854,1,3978,"Consensus"
"ENSG00000104522","PCC","inf",1,"CHIP_HISTONE",1,0.128563565388322,1,3978,"Consensus"
"ENSG00000104522","PCC","standard",1,"CHIP_HISTONE",1,0.128563565388322,1,3978,"Consensus"
"ENSG00000104522","PCC","standard",1,"DNASE",1,0.3122239112854,1,3978,"Consensus"
"ENSG00000104643","AC","inf",1,"CHIP_HISTONE",2,0.166782999783868,2,3979,"Consensus"
"ENSG00000104643","AC","inf",1,"RNA_SEQ",2,0.46993640065193,2,3979,"Consensus"
"ENSG00000104643","AC","standard",1,"RNA_SEQ",2,0.469936400651932,2,3979,"Consensus"
"ENSG00000104643","AC","standard",1,"CHIP_HISTONE",2,0.166782999783868,2,3979,"Consensus"
"ENSG00000104687","AC","standard",1,"CHIP_HISTONE",2,0.571273346051845,2,3980,"Standard-specific"
"ENSG00000104687","AC","standard",1,"RNA_SEQ",2,0.537563216146113,2,3980,"Standard-specific"
"ENSG00000104687","PCC","inf",1,"CHIP_HISTONE",1,0.265326026081811,1,3981,"Consensus"
"ENSG00000104687","PCC","inf",1,"DNASE",1,0.772582590579987,1,3981,"Consensus"
"ENSG00000104687","PCC","standard",1,"CHIP_HISTONE",1,0.265326026081811,1,3981,"Consensus"
"ENSG00000104687","PCC","standard",1,"DNASE",1,0.772582590579987,1,3981,"Consensus"
"ENSG00000104723","PCC","inf",1,"CHIP_HISTONE",1,0.472322750091553,1,3982,"Consensus"
"ENSG00000104723","PCC","inf",1,"DNASE",1,0.732645690441132,1,3982,"Consensus"
"ENSG00000104723","PCC","standard",1,"DNASE",1,0.732645690441132,1,3982,"Consensus"
"ENSG00000104723","PCC","standard",1,"CHIP_HISTONE",1,0.472322750091553,1,3982,"Consensus"
"ENSG00000104763","DLPFC","standard",1,"DNASE",6,0.125471490191291,6,3983,"Standard-specific"
"ENSG00000104763","DLPFC","standard",1,"RNA_SEQ",6,0.149446705662371,6,3983,"Standard-specific"
"ENSG00000104763","DLPFC","standard",1,"CHIP_TF",6,0.338777518665229,6,3983,"Standard-specific"
"ENSG00000104763","DLPFC","standard",1,"CHIP_HISTONE",6,0.169319177848554,6,3983,"Standard-specific"
"ENSG00000104763","PCC","standard",1,"CHIP_HISTONE",23,0.47889810878617,23,3984,"Standard-specific"
"ENSG00000104763","PCC","standard",1,"DNASE",23,0.606927291920064,23,3984,"Standard-specific"
"ENSG00000104774","AC","inf",1,"CHIP_HISTONE",6,0.264868197132845,6,1678,"Consensus"
"ENSG00000104774","AC","inf",1,"RNA_SEQ",6,0.283005039006537,6,1678,"Consensus"
"ENSG00000104774","AC","standard",1,"RNA_SEQ",5,0.279653241562955,5,1678,"Consensus"
"ENSG00000104774","AC","standard",1,"CHIP_HISTONE",5,0.264072774625567,5,1678,"Consensus"
"ENSG00000104774","DLPFC","inf",1,"CHIP_TF",11,0.627436632178194,11,1679,"Consensus"
"ENSG00000104774","DLPFC","inf",1,"DNASE",11,0.540841708974424,11,1679,"Consensus"
"ENSG00000104774","DLPFC","inf",1,"CHIP_HISTONE",11,0.250076198307682,11,1679,"Consensus"
"ENSG00000104774","DLPFC","inf",1,"RNA_SEQ",11,0.55177767193657,11,1679,"Consensus"
"ENSG00000104774","DLPFC","standard",1,"RNA_SEQ",9,0.560653370958658,9,1679,"Consensus"
"ENSG00000104774","DLPFC","standard",1,"DNASE",9,0.549860446964416,9,1679,"Consensus"
"ENSG00000104774","DLPFC","standard",1,"CHIP_HISTONE",9,0.249410552941589,9,1679,"Consensus"
"ENSG00000104774","DLPFC","standard",1,"CHIP_TF",9,0.62181612922645,9,1679,"Consensus"
"ENSG00000104774","PCC","inf",1,"DNASE",3,0.753355445079929,3,1680,"Consensus"
"ENSG00000104774","PCC","inf",1,"CHIP_HISTONE",3,0.74468362841303,3,1680,"Consensus"
"ENSG00000104774","PCC","standard",1,"DNASE",3,0.754252547977999,3,1680,"Consensus"
"ENSG00000104774","PCC","standard",1,"CHIP_HISTONE",3,0.74496149436483,3,1680,"Consensus"
"ENSG00000104833","PCC","standard",1,"CHIP_HISTONE",2,0.413605613630168,2,1681,"Standard-specific"
"ENSG00000104833","PCC","standard",1,"DNASE",2,0.851680425431792,2,1681,"Standard-specific"
"ENSG00000104964","AC","inf",1,"CHIP_HISTONE",1,0.967963004112244,1,1682,"Consensus"
"ENSG00000104964","AC","inf",1,"RNA_SEQ",1,0.998470783233643,1,1682,"Consensus"
"ENSG00000104964","AC","inf",2,"CHIP_HISTONE",2,0.907521315206488,2,1683,"Consensus"
"ENSG00000104964","AC","inf",2,"RNA_SEQ",2,0.44617011620885,2,1683,"Consensus"
"ENSG00000104964","AC","standard",1,"CHIP_HISTONE",1,0.967963004112244,1,1682,"Consensus"
"ENSG00000104964","AC","standard",1,"RNA_SEQ",1,0.998470783233643,1,1682,"Consensus"
"ENSG00000104964","AC","standard",2,"CHIP_HISTONE",2,0.908934374805187,2,1683,"Consensus"
"ENSG00000104964","AC","standard",2,"RNA_SEQ",2,0.447421857532137,2,1683,"Consensus"
"ENSG00000104979","AC","inf",1,"RNA_SEQ",20,0.644709355088242,20,1684,"Consensus"
"ENSG00000104979","AC","inf",1,"CHIP_HISTONE",20,0.245706921162551,20,1684,"Consensus"
"ENSG00000104979","AC","standard",1,"RNA_SEQ",20,0.650236467730266,20,1684,"Consensus"
"ENSG00000104979","AC","standard",1,"CHIP_HISTONE",20,0.242517308736574,20,1684,"Consensus"
"ENSG00000104979","DLPFC","inf",1,"CHIP_HISTONE",24,0.241600080227827,24,1685,"Consensus"
"ENSG00000104979","DLPFC","inf",1,"DNASE",24,0.50263599046726,24,1685,"Consensus"
"ENSG00000104979","DLPFC","inf",1,"RNA_SEQ",24,0.753837737331169,24,1685,"Consensus"
"ENSG00000104979","DLPFC","inf",1,"CHIP_TF",24,0.542233928490213,24,1685,"Consensus"
"ENSG00000104979","DLPFC","standard",1,"DNASE",24,0.502635990460349,24,1685,"Consensus"
"ENSG00000104979","DLPFC","standard",1,"RNA_SEQ",24,0.753837737326963,24,1685,"Consensus"
"ENSG00000104979","DLPFC","standard",1,"CHIP_HISTONE",24,0.241600080230253,24,1685,"Consensus"
"ENSG00000104979","DLPFC","standard",1,"CHIP_TF",24,0.542233928481758,24,1685,"Consensus"
"ENSG00000104979","PCC","inf",1,"DNASE",24,0.475731364125553,24,1686,"Consensus"
"ENSG00000104979","PCC","inf",1,"CHIP_HISTONE",24,0.255373664204794,24,1686,"Consensus"
"ENSG00000104979","PCC","standard",1,"CHIP_HISTONE",23,0.250269779376232,23,1686,"Consensus"
"ENSG00000104979","PCC","standard",1,"DNASE",23,0.474984966195144,23,1686,"Consensus"
"ENSG00000104980","AC","inf",1,"CHIP_HISTONE",35,0.421930708368876,35,1687,"Consensus"
"ENSG00000104980","AC","inf",1,"RNA_SEQ",35,0.532579404172898,35,1687,"Consensus"
"ENSG00000104980","AC","standard",1,"RNA_SEQ",42,0.520512319605329,42,1687,"Consensus"
"ENSG00000104980","AC","standard",1,"CHIP_HISTONE",42,0.417928760485179,42,1687,"Consensus"
"ENSG00000104980","DLPFC","inf",1,"CHIP_TF",34,0.441707019030458,34,1688,"Consensus"
"ENSG00000104980","DLPFC","inf",1,"CHIP_HISTONE",34,0.269638776689676,34,1688,"Consensus"
"ENSG00000104980","DLPFC","inf",1,"RNA_SEQ",34,0.443121183522585,34,1688,"Consensus"
"ENSG00000104980","DLPFC","inf",1,"DNASE",34,0.481280249837716,34,1688,"Consensus"
"ENSG00000104980","DLPFC","standard",1,"RNA_SEQ",35,0.441254599949935,35,1688,"Consensus"
"ENSG00000104980","DLPFC","standard",1,"CHIP_HISTONE",35,0.271082204112531,35,1688,"Consensus"
"ENSG00000104980","DLPFC","standard",1,"CHIP_TF",35,0.44022232899402,35,1688,"Consensus"
"ENSG00000104980","DLPFC","standard",1,"DNASE",35,0.482557474039611,35,1688,"Consensus"
"ENSG00000104980","PCC","inf",1,"CHIP_HISTONE",62,0.430589344986896,62,1689,"Consensus"
"ENSG00000104980","PCC","inf",1,"DNASE",62,0.485019795876903,62,1689,"Consensus"
"ENSG00000104980","PCC","standard",1,"DNASE",61,0.482880880350999,61,1689,"Consensus"
"ENSG00000104980","PCC","standard",1,"CHIP_HISTONE",61,0.434490700885715,61,1689,"Consensus"
"ENSG00000105186","AC","inf",2,"CHIP_HISTONE",11,0.361367968144625,11,1692,"Consensus"
"ENSG00000105186","AC","inf",2,"RNA_SEQ",11,0.665088407854965,11,1692,"Consensus"
"ENSG00000105186","AC","standard",1,"RNA_SEQ",17,0.541606296356945,17,1690,"Standard-specific"
"ENSG00000105186","AC","standard",1,"CHIP_HISTONE",17,0.54355661487512,17,1690,"Standard-specific"
"ENSG00000105186","AC","standard",2,"RNA_SEQ",10,0.674907145472483,10,1692,"Consensus"
"ENSG00000105186","AC","standard",2,"CHIP_HISTONE",10,0.360121514310511,10,1692,"Consensus"
"ENSG00000105186","AC","standard",3,"RNA_SEQ",10,0.360794571430743,10,1691,"Standard-specific"
"ENSG00000105186","AC","standard",3,"CHIP_HISTONE",10,0.535612825453504,10,1691,"Standard-specific"
"ENSG00000105186","DLPFC","inf",1,"RNA_SEQ",2,0.764063337362004,2,1693,"Consensus"
"ENSG00000105186","DLPFC","inf",1,"DNASE",2,0.7128870344265,2,1693,"Consensus"
"ENSG00000105186","DLPFC","inf",1,"CHIP_HISTONE",2,0.215931196095789,2,1693,"Consensus"
"ENSG00000105186","DLPFC","inf",1,"CHIP_TF",2,0.355211445027507,2,1693,"Consensus"
"ENSG00000105186","DLPFC","standard",1,"CHIP_HISTONE",2,0.21903705038664,2,1693,"Consensus"
"ENSG00000105186","DLPFC","standard",1,"CHIP_TF",2,0.370775252348067,2,1693,"Consensus"
"ENSG00000105186","DLPFC","standard",1,"DNASE",2,0.715528520635118,2,1693,"Consensus"
"ENSG00000105186","DLPFC","standard",1,"RNA_SEQ",2,0.76756914822113,2,1693,"Consensus"
"ENSG00000105186","PCC","inf",1,"CHIP_HISTONE",30,0.409141070657487,30,1694,"Consensus"
"ENSG00000105186","PCC","inf",1,"DNASE",30,0.542518814695667,30,1694,"Consensus"
"ENSG00000105186","PCC","standard",1,"DNASE",30,0.54238697365082,30,1694,"Consensus"
"ENSG00000105186","PCC","standard",1,"CHIP_HISTONE",30,0.406601613981786,30,1694,"Consensus"
"ENSG00000105321","AC","inf",1,"CHIP_HISTONE",14,0.40039015008439,14,1695,"Consensus"
"ENSG00000105321","AC","standard",1,"CHIP_HISTONE",14,0.402239964055642,14,1695,"Consensus"
"ENSG00000105793","AC","standard",1,"RNA_SEQ",1,0.0576160550117493,1,3757,"Standard-specific"
"ENSG00000105793","AC","standard",1,"CHIP_HISTONE",1,0.638182413578033,1,3757,"Standard-specific"
"ENSG00000105793","AC","standard",2,"RNA_SEQ",4,0.25574026722156,4,3758,"Standard-specific"
"ENSG00000105793","AC","standard",2,"CHIP_HISTONE",4,0.271026435452246,4,3758,"Standard-specific"
"ENSG00000105793","PCC","inf",1,"DNASE",24,0.451591867720757,24,3759,"Consensus"
"ENSG00000105793","PCC","inf",1,"CHIP_HISTONE",24,0.31622483381071,24,3759,"Consensus"
"ENSG00000105793","PCC","standard",1,"DNASE",24,0.451591867720756,24,3759,"Consensus"
"ENSG00000105793","PCC","standard",1,"CHIP_HISTONE",24,0.316224833810711,24,3759,"Consensus"
"ENSG00000105835","AC","inf",1,"RNA_SEQ",28,0.329502212317915,28,3760,"Consensus"
"ENSG00000105835","AC","inf",1,"CHIP_HISTONE",28,0.446767475879097,28,3760,"Consensus"
"ENSG00000105835","AC","standard",1,"CHIP_HISTONE",26,0.464238363650024,26,3760,"Consensus"
"ENSG00000105835","AC","standard",1,"RNA_SEQ",26,0.333854725066314,26,3760,"Consensus"
"ENSG00000105875","AC","inf",1,"CHIP_HISTONE",10,0.259514888662643,10,3761,"Consensus"
"ENSG00000105875","AC","inf",1,"RNA_SEQ",10,0.366654399528749,10,3761,"Consensus"
"ENSG00000105875","AC","standard",1,"RNA_SEQ",9,0.369648314591417,9,3761,"Consensus"
"ENSG00000105875","AC","standard",1,"CHIP_HISTONE",9,0.252540447119909,9,3761,"Consensus"
"ENSG00000105875","DLPFC","inf",1,"CHIP_TF",15,0.592695210690474,15,3763,"Consensus"
"ENSG00000105875","DLPFC","inf",1,"CHIP_HISTONE",15,0.372239464014347,15,3763,"Consensus"
"ENSG00000105875","DLPFC","inf",1,"RNA_SEQ",15,0.273751954378381,15,3763,"Consensus"
"ENSG00000105875","DLPFC","inf",1,"DNASE",15,0.656608834695585,15,3763,"Consensus"
"ENSG00000105875","DLPFC","standard",1,"CHIP_TF",14,0.62781549866017,14,3763,"Consensus"
"ENSG00000105875","DLPFC","standard",1,"DNASE",14,0.683494397616503,14,3763,"Consensus"
"ENSG00000105875","DLPFC","standard",1,"RNA_SEQ",14,0.260881418115277,14,3763,"Consensus"
"ENSG00000105875","DLPFC","standard",1,"CHIP_HISTONE",14,0.375834822703389,14,3763,"Consensus"
"ENSG00000105875","DLPFC","standard",2,"CHIP_HISTONE",4,0.329415640010972,4,3762,"Standard-specific"
"ENSG00000105875","DLPFC","standard",2,"CHIP_TF",4,0.649699865114235,4,3762,"Standard-specific"
"ENSG00000105875","DLPFC","standard",2,"DNASE",4,0.704329494938559,4,3762,"Standard-specific"
"ENSG00000105875","DLPFC","standard",2,"RNA_SEQ",4,0.370919293645816,4,3762,"Standard-specific"
"ENSG00000105875","PCC","standard",1,"DNASE",16,0.544733566049209,16,3765,"Standard-specific"
"ENSG00000105875","PCC","standard",1,"CHIP_HISTONE",16,0.414586556056126,16,3765,"Standard-specific"
"ENSG00000105875","PCC","standard",2,"DNASE",167,0.434953861665372,167,3764,"Standard-specific"
"ENSG00000105875","PCC","standard",2,"CHIP_HISTONE",167,0.35268610031901,167,3764,"Standard-specific"
"ENSG00000105939","AC","standard",1,"CHIP_HISTONE",25,0.397508361503216,25,3766,"Standard-specific"
"ENSG00000105939","AC","standard",1,"RNA_SEQ",25,0.52504296476116,25,3766,"Standard-specific"
"ENSG00000105974","AC","inf",1,"CHIP_HISTONE",2,0.518059081841893,2,3767,"Consensus"
"ENSG00000105974","AC","inf",1,"RNA_SEQ",2,0.86330535139508,2,3767,"Consensus"
"ENSG00000105974","AC","inf",2,"CHIP_HISTONE",22,0.385977644194464,22,3768,"Consensus"
"ENSG00000105974","AC","inf",2,"RNA_SEQ",22,0.5523593565808,22,3768,"Consensus"
"ENSG00000105974","AC","standard",1,"CHIP_HISTONE",2,0.516687273541198,2,3767,"Consensus"
"ENSG00000105974","AC","standard",1,"RNA_SEQ",2,0.861569769172849,2,3767,"Consensus"
"ENSG00000105974","AC","standard",2,"CHIP_HISTONE",22,0.385507903463083,22,3768,"Consensus"
"ENSG00000105974","AC","standard",2,"RNA_SEQ",22,0.552294494115473,22,3768,"Consensus"
"ENSG00000105976","AC","inf",1,"RNA_SEQ",13,0.58792537362076,13,3769,"Consensus"
"ENSG00000105976","AC","inf",1,"CHIP_HISTONE",13,0.592542034255418,13,3769,"Consensus"
"ENSG00000105976","AC","standard",1,"RNA_SEQ",13,0.550238553238335,13,3769,"Consensus"
"ENSG00000105976","AC","standard",1,"CHIP_HISTONE",13,0.613716804056892,13,3769,"Consensus"
"ENSG00000105976","DLPFC","inf",1,"DNASE",23,0.600048179992752,23,3770,"Consensus"
"ENSG00000105976","DLPFC","inf",1,"CHIP_HISTONE",23,0.303119376753602,23,3770,"Consensus"
"ENSG00000105976","DLPFC","inf",1,"RNA_SEQ",23,0.725277466717392,23,3770,"Consensus"
"ENSG00000105976","DLPFC","inf",1,"CHIP_TF",23,0.429288957237668,23,3770,"Consensus"
"ENSG00000105976","DLPFC","standard",1,"CHIP_TF",23,0.426898746783464,23,3770,"Consensus"
"ENSG00000105976","DLPFC","standard",1,"RNA_SEQ",23,0.737681251834984,23,3770,"Consensus"
"ENSG00000105976","DLPFC","standard",1,"DNASE",23,0.59738616007453,23,3770,"Consensus"
"ENSG00000105976","DLPFC","standard",1,"CHIP_HISTONE",23,0.293196947939983,23,3770,"Consensus"
"ENSG00000106066","AC","inf",1,"CHIP_HISTONE",4,0.5174784977036,4,3771,"Consensus"
"ENSG00000106066","AC","inf",1,"RNA_SEQ",4,0.545881751924602,4,3771,"Consensus"
"ENSG00000106066","AC","inf",2,"CHIP_HISTONE",32,0.291176399609518,32,3773,"Consensus"
"ENSG00000106066","AC","inf",2,"RNA_SEQ",32,0.690023155612856,32,3773,"Consensus"
"ENSG00000106066","AC","inf",3,"CHIP_HISTONE",2,0.529868661133253,2,3772,"Consensus"
"ENSG00000106066","AC","inf",3,"RNA_SEQ",2,0.699128791860399,2,3772,"Consensus"
"ENSG00000106066","AC","standard",1,"RNA_SEQ",4,0.593560354807186,4,3771,"Consensus"
"ENSG00000106066","AC","standard",1,"CHIP_HISTONE",4,0.471675318074061,4,3771,"Consensus"
"ENSG00000106066","AC","standard",2,"CHIP_HISTONE",28,0.326529298077271,28,3773,"Consensus"
"ENSG00000106066","AC","standard",2,"RNA_SEQ",28,0.693591663780136,28,3773,"Consensus"
"ENSG00000106066","AC","standard",3,"CHIP_HISTONE",2,0.574764104586392,2,3772,"Consensus"
"ENSG00000106066","AC","standard",3,"RNA_SEQ",2,0.691816151504295,2,3772,"Consensus"
"ENSG00000106066","DLPFC","inf",1,"CHIP_HISTONE",3,0.254769413226073,3,3775,"Consensus"
"ENSG00000106066","DLPFC","inf",1,"RNA_SEQ",3,0.785930479713113,3,3775,"Consensus"
"ENSG00000106066","DLPFC","inf",1,"CHIP_TF",3,0.493783166980465,3,3775,"Consensus"
"ENSG00000106066","DLPFC","inf",1,"DNASE",3,0.546149625777919,3,3775,"Consensus"
"ENSG00000106066","DLPFC","standard",1,"RNA_SEQ",3,0.775999798707955,3,3775,"Consensus"
"ENSG00000106066","DLPFC","standard",1,"CHIP_HISTONE",3,0.24686395736322,3,3775,"Consensus"
"ENSG00000106066","DLPFC","standard",1,"DNASE",3,0.532722835258413,3,3775,"Consensus"
"ENSG00000106066","DLPFC","standard",1,"CHIP_TF",3,0.476306064770003,3,3775,"Consensus"
"ENSG00000106066","DLPFC","standard",2,"DNASE",31,0.558196968577934,31,3774,"Standard-specific"
"ENSG00000106066","DLPFC","standard",2,"RNA_SEQ",31,0.576110665640011,31,3774,"Standard-specific"
"ENSG00000106066","DLPFC","standard",2,"CHIP_TF",31,0.548651357056934,31,3774,"Standard-specific"
"ENSG00000106066","DLPFC","standard",2,"CHIP_HISTONE",31,0.333369334453778,31,3774,"Standard-specific"
"ENSG00000106066","PCC","inf",1,"CHIP_HISTONE",3,0.395947300795626,3,3776,"Consensus"
"ENSG00000106066","PCC","inf",1,"DNASE",3,0.551505027864311,3,3776,"Consensus"
"ENSG00000106066","PCC","standard",1,"DNASE",3,0.553351071592662,3,3776,"Consensus"
"ENSG00000106066","PCC","standard",1,"CHIP_HISTONE",3,0.388218416746422,3,3776,"Consensus"
"ENSG00000106077","DLPFC","inf",1,"RNA_SEQ",5,0.313473551104669,5,3777,"Consensus"
"ENSG00000106077","DLPFC","inf",1,"CHIP_HISTONE",5,0.297292941038281,5,3777,"Consensus"
"ENSG00000106077","DLPFC","inf",1,"CHIP_TF",5,0.319612130869709,5,3777,"Consensus"
"ENSG00000106077","DLPFC","inf",1,"DNASE",5,0.516753022697001,5,3777,"Consensus"
"ENSG00000106077","DLPFC","standard",1,"RNA_SEQ",4,0.309375688088916,4,3777,"Consensus"
"ENSG00000106077","DLPFC","standard",1,"CHIP_HISTONE",4,0.291716084698303,4,3777,"Consensus"
"ENSG00000106077","DLPFC","standard",1,"CHIP_TF",4,0.311891882412549,4,3777,"Consensus"
"ENSG00000106077","DLPFC","standard",1,"DNASE",4,0.520076233719559,4,3777,"Consensus"
"ENSG00000106211","PCC","standard",1,"DNASE",8,0.519623035597713,8,3778,"Standard-specific"
"ENSG00000106211","PCC","standard",1,"CHIP_HISTONE",8,0.251516237098288,8,3778,"Standard-specific"
"ENSG00000106299","AC","inf",1,"CHIP_HISTONE",68,0.347537417918843,68,3779,"Consensus"
"ENSG00000106299","AC","inf",1,"RNA_SEQ",68,0.438308674152581,68,3779,"Consensus"
"ENSG00000106299","AC","standard",1,"CHIP_HISTONE",68,0.347546609415889,68,3779,"Consensus"
"ENSG00000106299","AC","standard",1,"RNA_SEQ",68,0.438298933817966,68,3779,"Consensus"
"ENSG00000106299","DLPFC","standard",1,"CHIP_HISTONE",1,0.0356080150231719,1,3780,"Standard-specific"
"ENSG00000106299","DLPFC","standard",1,"DNASE",1,0.75330775976181,1,3780,"Standard-specific"
"ENSG00000106299","DLPFC","standard",1,"CHIP_TF",1,0.011535475961864,1,3780,"Standard-specific"
