"gene_id","tissue","method","cs_id","modality","n_scored","cs_score","cs_size","signal_id","group"
"ENSG00000050748","AC","standard",2,"RNA_SEQ",5,0.588825543853412,5,3388,"Consensus"
"ENSG00000050748","DLPFC","ash",1,"CHIP_HISTONE",12,0.311859166823998,12,3390,"Consensus"
"ENSG00000050748","DLPFC","ash",1,"CHIP_TF",12,0.424059986277455,12,3390,"Consensus"
"ENSG00000050748","DLPFC","ash",1,"DNASE",12,0.267110013712207,12,3390,"Consensus"
"ENSG00000050748","DLPFC","ash",1,"RNA_SEQ",12,0.594765585263571,12,3390,"Consensus"
"ENSG00000050748","DLPFC","ash",2,"CHIP_HISTONE",3,0.0594570735161186,3,3391,"Consensus"
"ENSG00000050748","DLPFC","ash",2,"CHIP_TF",3,0.494122708020237,3,3391,"Consensus"
"ENSG00000050748","DLPFC","ash",2,"DNASE",3,0.574156088959498,3,3391,"Consensus"
"ENSG00000050748","DLPFC","ash",2,"RNA_SEQ",3,0.665473987016142,3,3391,"Consensus"
"ENSG00000050748","DLPFC","inf",1,"CHIP_HISTONE",12,0.310670651698092,12,3390,"Consensus"
"ENSG00000050748","DLPFC","inf",1,"CHIP_TF",12,0.414874718897445,12,3390,"Consensus"
"ENSG00000050748","DLPFC","inf",1,"DNASE",12,0.253908047637394,12,3390,"Consensus"
"ENSG00000050748","DLPFC","inf",1,"RNA_SEQ",12,0.594039576738236,12,3390,"Consensus"
"ENSG00000050748","DLPFC","inf",2,"CHIP_HISTONE",3,0.0587288076636819,3,3391,"Consensus"
"ENSG00000050748","DLPFC","inf",2,"CHIP_TF",3,0.504907345881633,3,3391,"Consensus"
"ENSG00000050748","DLPFC","inf",2,"DNASE",3,0.581563871350684,3,3391,"Consensus"
"ENSG00000050748","DLPFC","inf",2,"RNA_SEQ",3,0.660834637116196,3,3391,"Consensus"
"ENSG00000050748","DLPFC","standard",1,"CHIP_HISTONE",12,0.31402926553859,12,3390,"Consensus"
"ENSG00000050748","DLPFC","standard",1,"CHIP_TF",12,0.424475677696079,12,3390,"Consensus"
"ENSG00000050748","DLPFC","standard",1,"DNASE",12,0.263851547423082,12,3390,"Consensus"
"ENSG00000050748","DLPFC","standard",1,"RNA_SEQ",12,0.595315267368454,12,3390,"Consensus"
"ENSG00000050748","DLPFC","standard",2,"CHIP_HISTONE",3,0.058728807648987,3,3391,"Consensus"
"ENSG00000050748","DLPFC","standard",2,"CHIP_TF",3,0.504907346110761,3,3391,"Consensus"
"ENSG00000050748","DLPFC","standard",2,"DNASE",3,0.581563871481038,3,3391,"Consensus"
"ENSG00000050748","DLPFC","standard",2,"RNA_SEQ",3,0.660834637066498,3,3391,"Consensus"
"ENSG00000050748","PCC","ash",1,"CHIP_HISTONE",23,0.279416017439551,23,4522,"ASH-specific"
"ENSG00000050748","PCC","ash",1,"DNASE",23,0.362801750966332,23,4522,"ASH-specific"
"ENSG00000051620","AC","ash",1,"CHIP_HISTONE",1,0.362411863356829,1,3618,"Consensus"
"ENSG00000051620","AC","ash",1,"RNA_SEQ",1,0.628118872642517,1,3618,"Consensus"
"ENSG00000051620","AC","inf",1,"CHIP_HISTONE",1,0.362411863356829,1,3618,"Consensus"
"ENSG00000051620","AC","inf",1,"RNA_SEQ",1,0.628118872642517,1,3618,"Consensus"
"ENSG00000051620","AC","standard",1,"CHIP_HISTONE",1,0.362411863356829,1,3618,"Consensus"
"ENSG00000051620","AC","standard",1,"RNA_SEQ",1,0.628118872642517,1,3618,"Consensus"
"ENSG00000051620","DLPFC","ash",1,"CHIP_HISTONE",30,0.243469195323804,30,3619,"Consensus"
"ENSG00000051620","DLPFC","ash",1,"CHIP_TF",30,0.497507048654891,30,3619,"Consensus"
"ENSG00000051620","DLPFC","ash",1,"DNASE",30,0.563824993402929,30,3619,"Consensus"
"ENSG00000051620","DLPFC","ash",1,"RNA_SEQ",30,0.59671858886318,30,3619,"Consensus"
"ENSG00000051620","DLPFC","inf",1,"CHIP_HISTONE",30,0.24365552681293,30,3619,"Consensus"
"ENSG00000051620","DLPFC","inf",1,"CHIP_TF",30,0.493212861001992,30,3619,"Consensus"
"ENSG00000051620","DLPFC","inf",1,"DNASE",30,0.563422735070584,30,3619,"Consensus"
"ENSG00000051620","DLPFC","inf",1,"RNA_SEQ",30,0.595834968089248,30,3619,"Consensus"
"ENSG00000051620","DLPFC","standard",1,"CHIP_HISTONE",30,0.243655526810804,30,3619,"Consensus"
"ENSG00000051620","DLPFC","standard",1,"CHIP_TF",30,0.493212861411737,30,3619,"Consensus"
"ENSG00000051620","DLPFC","standard",1,"DNASE",30,0.56342273536733,30,3619,"Consensus"
"ENSG00000051620","DLPFC","standard",1,"RNA_SEQ",30,0.59583496817838,30,3619,"Consensus"
"ENSG00000051620","PCC","ash",1,"CHIP_HISTONE",29,0.2663498552511,29,3620,"Consensus"
"ENSG00000051620","PCC","ash",1,"DNASE",29,0.540780332666913,29,3620,"Consensus"
"ENSG00000051620","PCC","inf",1,"CHIP_HISTONE",31,0.267148331664967,31,3620,"Consensus"
"ENSG00000051620","PCC","inf",1,"DNASE",31,0.544001346928454,31,3620,"Consensus"
"ENSG00000051620","PCC","standard",1,"CHIP_HISTONE",31,0.26716687316079,31,3620,"Consensus"
"ENSG00000051620","PCC","standard",1,"DNASE",31,0.544145127739415,31,3620,"Consensus"
"ENSG00000052126","AC","ash",1,"CHIP_HISTONE",1,0.682500964403152,1,589,"Consensus"
"ENSG00000052126","AC","ash",1,"RNA_SEQ",1,0.332894176244736,1,589,"Consensus"
"ENSG00000052126","AC","inf",1,"CHIP_HISTONE",1,0.682500964403152,1,589,"Consensus"
"ENSG00000052126","AC","inf",1,"RNA_SEQ",1,0.332894176244736,1,589,"Consensus"
"ENSG00000052126","AC","standard",1,"CHIP_HISTONE",1,0.682500964403152,1,589,"Consensus"
"ENSG00000052126","AC","standard",1,"RNA_SEQ",1,0.332894176244736,1,589,"Consensus"
"ENSG00000052795","AC","ash",1,"CHIP_HISTONE",62,0.402646547176966,62,3186,"Consensus"
"ENSG00000052795","AC","ash",1,"RNA_SEQ",62,0.518391345012434,62,3186,"Consensus"
"ENSG00000052795","AC","inf",1,"CHIP_HISTONE",63,0.401985664965897,63,3186,"Consensus"
"ENSG00000052795","AC","inf",1,"RNA_SEQ",63,0.521217123956013,63,3186,"Consensus"
"ENSG00000052795","AC","standard",1,"CHIP_HISTONE",60,0.401820823455773,60,3186,"Consensus"
"ENSG00000052795","AC","standard",1,"RNA_SEQ",60,0.518633470722999,60,3186,"Consensus"
"ENSG00000053900","AC","ash",1,"CHIP_HISTONE",12,0.39975073284094,12,3187,"Consensus"
"ENSG00000053900","AC","ash",1,"RNA_SEQ",12,0.337144289897371,12,3187,"Consensus"
"ENSG00000053900","AC","inf",1,"CHIP_HISTONE",12,0.393670741605649,12,3187,"Consensus"
"ENSG00000053900","AC","inf",1,"RNA_SEQ",12,0.323003018545228,12,3187,"Consensus"
"ENSG00000053900","AC","standard",1,"CHIP_HISTONE",12,0.400598574352899,12,3187,"Consensus"
"ENSG00000053900","AC","standard",1,"RNA_SEQ",12,0.339790325359444,12,3187,"Consensus"
"ENSG00000053900","DLPFC","ash",1,"CHIP_HISTONE",26,0.234849100395071,26,3188,"Consensus"
"ENSG00000053900","DLPFC","ash",1,"CHIP_TF",26,0.420627712235056,26,3188,"Consensus"
"ENSG00000053900","DLPFC","ash",1,"DNASE",26,0.53886306292481,26,3188,"Consensus"
"ENSG00000053900","DLPFC","ash",1,"RNA_SEQ",26,0.346292711301164,26,3188,"Consensus"
"ENSG00000053900","DLPFC","inf",1,"CHIP_HISTONE",26,0.229995766720003,26,3188,"Consensus"
"ENSG00000053900","DLPFC","inf",1,"CHIP_TF",26,0.425140260956738,26,3188,"Consensus"
"ENSG00000053900","DLPFC","inf",1,"DNASE",26,0.530573768032901,26,3188,"Consensus"
"ENSG00000053900","DLPFC","inf",1,"RNA_SEQ",26,0.338006712864341,26,3188,"Consensus"
"ENSG00000053900","DLPFC","standard",1,"CHIP_HISTONE",26,0.238379080456227,26,3188,"Consensus"
"ENSG00000053900","DLPFC","standard",1,"CHIP_TF",26,0.41996700994447,26,3188,"Consensus"
"ENSG00000053900","DLPFC","standard",1,"DNASE",26,0.542538771541859,26,3188,"Consensus"
"ENSG00000053900","DLPFC","standard",1,"RNA_SEQ",26,0.351024064031663,26,3188,"Consensus"
"ENSG00000053900","PCC","ash",1,"CHIP_HISTONE",13,0.343976210699369,13,3189,"Consensus"
"ENSG00000053900","PCC","ash",1,"DNASE",13,0.320527260166171,13,3189,"Consensus"
"ENSG00000053900","PCC","inf",1,"CHIP_HISTONE",14,0.343477373766617,14,3189,"Consensus"
"ENSG00000053900","PCC","inf",1,"DNASE",14,0.311572519279728,14,3189,"Consensus"
"ENSG00000053900","PCC","standard",1,"CHIP_HISTONE",14,0.345544860309565,14,3189,"Consensus"
"ENSG00000053900","PCC","standard",1,"DNASE",14,0.316953399105744,14,3189,"Consensus"
"ENSG00000054356","AC","ash",1,"CHIP_HISTONE",1,0.166885021328926,1,2589,"Consensus"
"ENSG00000054356","AC","ash",1,"RNA_SEQ",1,0.881914615631104,1,2589,"Consensus"
"ENSG00000054356","AC","ash",2,"CHIP_HISTONE",13,0.448266474925965,13,2590,"Consensus"
"ENSG00000054356","AC","ash",2,"RNA_SEQ",13,0.636697019709841,13,2590,"Consensus"
"ENSG00000054356","AC","inf",1,"CHIP_HISTONE",1,0.166885021328926,1,2589,"Consensus"
"ENSG00000054356","AC","inf",1,"RNA_SEQ",1,0.881914615631104,1,2589,"Consensus"
"ENSG00000054356","AC","inf",2,"CHIP_HISTONE",13,0.452060482254285,13,2590,"Consensus"
"ENSG00000054356","AC","inf",2,"RNA_SEQ",13,0.638821139665851,13,2590,"Consensus"
"ENSG00000054356","AC","standard",1,"CHIP_HISTONE",1,0.166885021328926,1,2589,"Consensus"
"ENSG00000054356","AC","standard",1,"RNA_SEQ",1,0.881914615631104,1,2589,"Consensus"
"ENSG00000054356","AC","standard",2,"CHIP_HISTONE",13,0.443853997481169,13,2590,"Consensus"
"ENSG00000054356","AC","standard",2,"RNA_SEQ",13,0.634747836055028,13,2590,"Consensus"
"ENSG00000054356","DLPFC","ash",1,"CHIP_HISTONE",1,0.639497098823388,1,4498,"ASH-specific"
"ENSG00000054356","DLPFC","ash",1,"CHIP_TF",1,0.237625256180763,1,4498,"ASH-specific"
"ENSG00000054356","DLPFC","ash",1,"DNASE",1,0.259271919727325,1,4498,"ASH-specific"
"ENSG00000054356","DLPFC","ash",1,"RNA_SEQ",1,0.998005419969559,1,4498,"ASH-specific"
"ENSG00000054965","AC","ash",1,"CHIP_HISTONE",83,0.366851188798659,83,273,"Consensus"
"ENSG00000054965","AC","ash",1,"RNA_SEQ",83,0.517483484010058,83,273,"Consensus"
"ENSG00000054965","AC","inf",1,"CHIP_HISTONE",83,0.366978552094278,83,273,"Consensus"
"ENSG00000054965","AC","inf",1,"RNA_SEQ",83,0.513494452182132,83,273,"Consensus"
"ENSG00000054965","AC","standard",1,"CHIP_HISTONE",83,0.366470664915622,83,273,"Consensus"
"ENSG00000054965","AC","standard",1,"RNA_SEQ",83,0.517841471286366,83,273,"Consensus"
"ENSG00000055163","DLPFC","ash",1,"CHIP_HISTONE",26,0.4057761490233,26,4523,"ASH-specific"
"ENSG00000055163","DLPFC","ash",1,"CHIP_TF",26,0.528768323517772,26,4523,"ASH-specific"
"ENSG00000055163","DLPFC","ash",1,"DNASE",26,0.598960149852511,26,4523,"ASH-specific"
"ENSG00000055163","DLPFC","ash",1,"RNA_SEQ",26,0.503387034494844,26,4523,"ASH-specific"
"ENSG00000055917","AC","ash",1,"CHIP_HISTONE",11,0.376454744950111,11,2591,"Consensus"
"ENSG00000055917","AC","ash",1,"RNA_SEQ",11,0.3040098116291,11,2591,"Consensus"
"ENSG00000055917","AC","inf",1,"CHIP_HISTONE",11,0.376331360884203,11,2591,"Consensus"
"ENSG00000055917","AC","inf",1,"RNA_SEQ",11,0.30520982119395,11,2591,"Consensus"
"ENSG00000055917","AC","standard",1,"CHIP_HISTONE",10,0.369174810695065,10,2591,"Consensus"
"ENSG00000055917","AC","standard",1,"RNA_SEQ",10,0.305598093735685,10,2591,"Consensus"
"ENSG00000055950","AC","ash",1,"CHIP_HISTONE",20,0.348180046317008,20,5,"Consensus"
"ENSG00000055950","AC","ash",1,"RNA_SEQ",20,0.484636388731236,20,5,"Consensus"
"ENSG00000055950","AC","inf",1,"CHIP_HISTONE",20,0.346373033791726,20,5,"Consensus"
"ENSG00000055950","AC","inf",1,"RNA_SEQ",20,0.486417999420503,20,5,"Consensus"
"ENSG00000055950","AC","standard",1,"CHIP_HISTONE",20,0.346373033666735,20,5,"Consensus"
"ENSG00000055950","AC","standard",1,"RNA_SEQ",20,0.486417999543735,20,5,"Consensus"
"ENSG00000055950","DLPFC","ash",1,"CHIP_HISTONE",21,0.242608918786031,21,6,"Consensus"
"ENSG00000055950","DLPFC","ash",1,"CHIP_TF",21,0.44056308630217,21,6,"Consensus"
"ENSG00000055950","DLPFC","ash",1,"DNASE",21,0.557430247290616,21,6,"Consensus"
"ENSG00000055950","DLPFC","ash",1,"RNA_SEQ",21,0.466638780458115,21,6,"Consensus"
"ENSG00000055950","DLPFC","inf",1,"CHIP_HISTONE",21,0.241840582740566,21,6,"Consensus"
"ENSG00000055950","DLPFC","inf",1,"CHIP_TF",21,0.440071212271731,21,6,"Consensus"
"ENSG00000055950","DLPFC","inf",1,"DNASE",21,0.560870446462975,21,6,"Consensus"
"ENSG00000055950","DLPFC","inf",1,"RNA_SEQ",21,0.468147536817753,21,6,"Consensus"
"ENSG00000055950","DLPFC","standard",1,"CHIP_HISTONE",21,0.241552627135996,21,6,"Consensus"
"ENSG00000055950","DLPFC","standard",1,"CHIP_TF",21,0.43999109012947,21,6,"Consensus"
"ENSG00000055950","DLPFC","standard",1,"DNASE",21,0.560981587221281,21,6,"Consensus"
"ENSG00000055950","DLPFC","standard",1,"RNA_SEQ",21,0.468355613069484,21,6,"Consensus"
"ENSG00000055950","PCC","ash",1,"CHIP_HISTONE",26,0.297249589266839,26,7,"Consensus"
"ENSG00000055950","PCC","ash",1,"DNASE",26,0.519867142121713,26,7,"Consensus"
"ENSG00000055950","PCC","inf",1,"CHIP_HISTONE",26,0.300243651958671,26,7,"Consensus"
"ENSG00000055950","PCC","inf",1,"DNASE",26,0.52156141810528,26,7,"Consensus"
"ENSG00000055950","PCC","standard",1,"CHIP_HISTONE",26,0.298310934742347,26,7,"Consensus"
"ENSG00000055950","PCC","standard",1,"DNASE",26,0.518936095698279,26,7,"Consensus"
"ENSG00000055955","AC","ash",1,"CHIP_HISTONE",16,0.428842188520596,16,2911,"Consensus"
"ENSG00000055955","AC","ash",1,"RNA_SEQ",16,0.785625170718955,16,2911,"Consensus"
"ENSG00000055955","AC","inf",1,"CHIP_HISTONE",16,0.427724056190609,16,2911,"Consensus"
"ENSG00000055955","AC","inf",1,"RNA_SEQ",16,0.777670530588521,16,2911,"Consensus"
"ENSG00000055955","AC","standard",1,"CHIP_HISTONE",16,0.427690289974137,16,2911,"Consensus"
"ENSG00000055955","AC","standard",1,"RNA_SEQ",16,0.771136127658279,16,2911,"Consensus"
"ENSG00000055955","DLPFC","ash",1,"CHIP_HISTONE",8,0.415419114447885,8,2913,"Consensus"
"ENSG00000055955","DLPFC","ash",1,"CHIP_TF",8,0.498656246456507,8,2913,"Consensus"
"ENSG00000055955","DLPFC","ash",1,"DNASE",8,0.438082419630512,8,2913,"Consensus"
"ENSG00000055955","DLPFC","ash",1,"RNA_SEQ",8,0.870351836942192,8,2913,"Consensus"
"ENSG00000055955","DLPFC","ash",2,"CHIP_HISTONE",4,0.30718696234254,4,2912,"Standard+ASH"
"ENSG00000055955","DLPFC","ash",2,"CHIP_TF",4,0.76713531209247,4,2912,"Standard+ASH"
"ENSG00000055955","DLPFC","ash",2,"DNASE",4,0.816472813211575,4,2912,"Standard+ASH"
"ENSG00000055955","DLPFC","ash",2,"RNA_SEQ",4,0.970065182016636,4,2912,"Standard+ASH"
"ENSG00000055955","DLPFC","inf",1,"CHIP_HISTONE",8,0.424870639429939,8,2913,"Consensus"
"ENSG00000055955","DLPFC","inf",1,"CHIP_TF",8,0.505389359601495,8,2913,"Consensus"
"ENSG00000055955","DLPFC","inf",1,"DNASE",8,0.433289140397018,8,2913,"Consensus"
"ENSG00000055955","DLPFC","inf",1,"RNA_SEQ",8,0.875551123391131,8,2913,"Consensus"
"ENSG00000055955","DLPFC","inf",2,"CHIP_HISTONE",7,0.34104900213333,7,2914,"Inf-specific"
"ENSG00000055955","DLPFC","inf",2,"CHIP_TF",7,0.519014104265244,7,2914,"Inf-specific"
"ENSG00000055955","DLPFC","inf",2,"DNASE",7,0.604784679405938,7,2914,"Inf-specific"
"ENSG00000055955","DLPFC","inf",2,"RNA_SEQ",7,0.822635232631981,7,2914,"Inf-specific"
"ENSG00000055955","DLPFC","standard",1,"CHIP_HISTONE",8,0.425212309662308,8,2913,"Consensus"
"ENSG00000055955","DLPFC","standard",1,"CHIP_TF",8,0.506008880311434,8,2913,"Consensus"
"ENSG00000055955","DLPFC","standard",1,"DNASE",8,0.433832524941506,8,2913,"Consensus"
"ENSG00000055955","DLPFC","standard",1,"RNA_SEQ",8,0.875781737914954,8,2913,"Consensus"
"ENSG00000055955","DLPFC","standard",2,"CHIP_HISTONE",5,0.31383679189229,5,2912,"Standard+ASH"
"ENSG00000055955","DLPFC","standard",2,"CHIP_TF",5,0.728011414077694,5,2912,"Standard+ASH"
"ENSG00000055955","DLPFC","standard",2,"DNASE",5,0.781863045350964,5,2912,"Standard+ASH"
"ENSG00000055955","DLPFC","standard",2,"RNA_SEQ",5,0.94843180622339,5,2912,"Standard+ASH"
"ENSG00000055955","PCC","ash",1,"CHIP_HISTONE",9,0.441640711778932,9,2915,"Consensus"
"ENSG00000055955","PCC","ash",1,"DNASE",9,0.487417254003533,9,2915,"Consensus"
"ENSG00000055955","PCC","ash",2,"CHIP_HISTONE",17,0.415275303380773,17,2916,"Consensus"
"ENSG00000055955","PCC","ash",2,"DNASE",17,0.539081375090844,17,2916,"Consensus"
"ENSG00000055955","PCC","inf",1,"CHIP_HISTONE",9,0.441080432599292,9,2915,"Consensus"
"ENSG00000055955","PCC","inf",1,"DNASE",9,0.486746659509693,9,2915,"Consensus"
"ENSG00000055955","PCC","inf",2,"CHIP_HISTONE",17,0.414487384274418,17,2916,"Consensus"
"ENSG00000055955","PCC","inf",2,"DNASE",17,0.53556137243138,17,2916,"Consensus"
"ENSG00000055955","PCC","standard",1,"CHIP_HISTONE",9,0.441080531430739,9,2915,"Consensus"
"ENSG00000055955","PCC","standard",1,"DNASE",9,0.48674677780041,9,2915,"Consensus"
"ENSG00000055955","PCC","standard",2,"CHIP_HISTONE",17,0.41448743854174,17,2916,"Consensus"
"ENSG00000055955","PCC","standard",2,"DNASE",17,0.535561445726403,17,2916,"Consensus"
"ENSG00000057663","DLPFC","ash",1,"CHIP_HISTONE",93,0.29907540576134,93,3621,"Standard+ASH"
"ENSG00000057663","DLPFC","ash",1,"CHIP_TF",93,0.400863188237752,93,3621,"Standard+ASH"
"ENSG00000057663","DLPFC","ash",1,"DNASE",93,0.507340705011049,93,3621,"Standard+ASH"
"ENSG00000057663","DLPFC","ash",1,"RNA_SEQ",93,0.437991334943916,93,3621,"Standard+ASH"
"ENSG00000057663","DLPFC","standard",1,"CHIP_HISTONE",92,0.297856121426678,92,3621,"Standard+ASH"
"ENSG00000057663","DLPFC","standard",1,"CHIP_TF",92,0.401246623137868,92,3621,"Standard+ASH"
"ENSG00000057663","DLPFC","standard",1,"DNASE",92,0.50365583840122,92,3621,"Standard+ASH"
"ENSG00000057663","DLPFC","standard",1,"RNA_SEQ",92,0.435812646815937,92,3621,"Standard+ASH"
"ENSG00000058063","AC","ash",1,"CHIP_HISTONE",22,0.331459372932433,22,2917,"Consensus"
"ENSG00000058063","AC","ash",1,"RNA_SEQ",22,0.481079606469182,22,2917,"Consensus"
"ENSG00000058063","AC","inf",1,"CHIP_HISTONE",22,0.329666020332562,22,2917,"Consensus"
"ENSG00000058063","AC","inf",1,"RNA_SEQ",22,0.480537167574649,22,2917,"Consensus"
"ENSG00000058063","AC","standard",1,"CHIP_HISTONE",22,0.332347779023537,22,2917,"Consensus"
"ENSG00000058063","AC","standard",1,"RNA_SEQ",22,0.480638984399632,22,2917,"Consensus"
"ENSG00000059573","AC","ash",1,"CHIP_HISTONE",3,0.167231779309889,3,8,"Consensus"
"ENSG00000059573","AC","ash",1,"RNA_SEQ",3,0.17531154746493,3,8,"Consensus"
"ENSG00000059573","AC","inf",1,"CHIP_HISTONE",3,0.167088954143928,3,8,"Consensus"
"ENSG00000059573","AC","inf",1,"RNA_SEQ",3,0.175472734850889,3,8,"Consensus"
"ENSG00000059573","AC","standard",1,"CHIP_HISTONE",3,0.166510552514376,3,8,"Consensus"
"ENSG00000059573","AC","standard",1,"RNA_SEQ",3,0.17612549829125,3,8,"Consensus"
"ENSG00000059691","AC","ash",2,"CHIP_HISTONE",72,0.363439814807045,72,3190,"Standard+ASH"
"ENSG00000059691","AC","ash",2,"RNA_SEQ",72,0.347888329628128,72,3190,"Standard+ASH"
"ENSG00000059691","AC","inf",1,"CHIP_HISTONE",34,0.414102755739622,34,3191,"Standard+Inf"
"ENSG00000059691","AC","inf",1,"RNA_SEQ",34,0.511527837117399,34,3191,"Standard+Inf"
"ENSG00000059691","AC","standard",1,"CHIP_HISTONE",37,0.387947171155949,37,3191,"Standard+Inf"
"ENSG00000059691","AC","standard",1,"RNA_SEQ",37,0.471117996107569,37,3191,"Standard+Inf"
"ENSG00000059691","AC","standard",2,"CHIP_HISTONE",69,0.363003144798004,69,3190,"Standard+ASH"
"ENSG00000059691","AC","standard",2,"RNA_SEQ",69,0.34573948390562,69,3190,"Standard+ASH"
"ENSG00000059691","DLPFC","ash",1,"CHIP_HISTONE",35,0.285392803007829,35,3192,"Standard+ASH"
"ENSG00000059691","DLPFC","ash",1,"CHIP_TF",35,0.488238557376775,35,3192,"Standard+ASH"
"ENSG00000059691","DLPFC","ash",1,"DNASE",35,0.608748772339017,35,3192,"Standard+ASH"
"ENSG00000059691","DLPFC","ash",1,"RNA_SEQ",35,0.512742575752332,35,3192,"Standard+ASH"
"ENSG00000059691","DLPFC","standard",1,"CHIP_HISTONE",36,0.285840000140143,36,3192,"Standard+ASH"
"ENSG00000059691","DLPFC","standard",1,"CHIP_TF",36,0.486488281127375,36,3192,"Standard+ASH"
"ENSG00000059691","DLPFC","standard",1,"DNASE",36,0.606546257626875,36,3192,"Standard+ASH"
"ENSG00000059691","DLPFC","standard",1,"RNA_SEQ",36,0.509433075879627,36,3192,"Standard+ASH"
"ENSG00000059691","PCC","ash",1,"CHIP_HISTONE",34,0.388141195211517,34,3193,"Consensus"
"ENSG00000059691","PCC","ash",1,"DNASE",34,0.583997856042083,34,3193,"Consensus"
"ENSG00000059691","PCC","inf",1,"CHIP_HISTONE",34,0.388163962481245,34,3193,"Consensus"
"ENSG00000059691","PCC","inf",1,"DNASE",34,0.583936932509194,34,3193,"Consensus"
"ENSG00000059691","PCC","standard",1,"CHIP_HISTONE",35,0.39045131363349,35,3193,"Consensus"
"ENSG00000059691","PCC","standard",1,"DNASE",35,0.58422480554367,35,3193,"Consensus"
"ENSG00000060491","DLPFC","ash",1,"CHIP_HISTONE",6,0.566118939654309,6,2263,"Consensus"
"ENSG00000060491","DLPFC","ash",1,"CHIP_TF",6,0.623485628058283,6,2263,"Consensus"
"ENSG00000060491","DLPFC","ash",1,"DNASE",6,0.606611926668911,6,2263,"Consensus"
"ENSG00000060491","DLPFC","ash",1,"RNA_SEQ",6,0.276029504627074,6,2263,"Consensus"
"ENSG00000060491","DLPFC","inf",1,"CHIP_HISTONE",6,0.558548466835179,6,2263,"Consensus"
"ENSG00000060491","DLPFC","inf",1,"CHIP_TF",6,0.623894314172727,6,2263,"Consensus"
"ENSG00000060491","DLPFC","inf",1,"DNASE",6,0.607408516282939,6,2263,"Consensus"
"ENSG00000060491","DLPFC","inf",1,"RNA_SEQ",6,0.263891395963181,6,2263,"Consensus"
"ENSG00000060491","DLPFC","standard",1,"CHIP_HISTONE",6,0.556935674168223,6,2263,"Consensus"
"ENSG00000060491","DLPFC","standard",1,"CHIP_TF",6,0.616766566964988,6,2263,"Consensus"
"ENSG00000060491","DLPFC","standard",1,"DNASE",6,0.60202685646755,6,2263,"Consensus"
"ENSG00000060491","DLPFC","standard",1,"RNA_SEQ",6,0.278467451055826,6,2263,"Consensus"
"ENSG00000060491","PCC","ash",1,"CHIP_HISTONE",2,0.450813245823713,2,2264,"Consensus"
"ENSG00000060491","PCC","ash",1,"DNASE",2,0.375943528838133,2,2264,"Consensus"
"ENSG00000060491","PCC","inf",1,"CHIP_HISTONE",2,0.449258761775067,2,2264,"Consensus"
"ENSG00000060491","PCC","inf",1,"DNASE",2,0.367017714274845,2,2264,"Consensus"
"ENSG00000060491","PCC","standard",1,"CHIP_HISTONE",2,0.449258761773555,2,2264,"Consensus"
"ENSG00000060491","PCC","standard",1,"DNASE",2,0.367017714266168,2,2264,"Consensus"
"ENSG00000060709","AC","ash",1,"CHIP_HISTONE",1,0.124581888318062,1,590,"Consensus"
"ENSG00000060709","AC","ash",1,"RNA_SEQ",1,0.160114124417305,1,590,"Consensus"
"ENSG00000060709","AC","ash",2,"CHIP_HISTONE",2,0.261508178216999,2,591,"Consensus"
"ENSG00000060709","AC","ash",2,"RNA_SEQ",2,0.721977950827142,2,591,"Consensus"
"ENSG00000060709","AC","inf",1,"CHIP_HISTONE",1,0.124581888318062,1,590,"Consensus"
"ENSG00000060709","AC","inf",1,"RNA_SEQ",1,0.160114124417305,1,590,"Consensus"
"ENSG00000060709","AC","inf",2,"CHIP_HISTONE",2,0.253073513552555,2,591,"Consensus"
"ENSG00000060709","AC","inf",2,"RNA_SEQ",2,0.717228890555903,2,591,"Consensus"
"ENSG00000060709","AC","standard",1,"CHIP_HISTONE",1,0.124581888318062,1,590,"Consensus"
"ENSG00000060709","AC","standard",1,"RNA_SEQ",1,0.160114124417305,1,590,"Consensus"
"ENSG00000060709","AC","standard",2,"CHIP_HISTONE",2,0.276399116649336,2,591,"Consensus"
"ENSG00000060709","AC","standard",2,"RNA_SEQ",2,0.730362156592736,2,591,"Consensus"
"ENSG00000060709","DLPFC","ash",1,"CHIP_HISTONE",2,0.234827265812453,2,592,"Consensus"
"ENSG00000060709","DLPFC","ash",1,"CHIP_TF",2,0.336152392511096,2,592,"Consensus"
"ENSG00000060709","DLPFC","ash",1,"DNASE",2,0.377743511539247,2,592,"Consensus"
"ENSG00000060709","DLPFC","ash",1,"RNA_SEQ",2,0.6969348462319,2,592,"Consensus"
"ENSG00000060709","DLPFC","inf",1,"CHIP_HISTONE",2,0.235875602307411,2,592,"Consensus"
"ENSG00000060709","DLPFC","inf",1,"CHIP_TF",2,0.337353106250984,2,592,"Consensus"
"ENSG00000060709","DLPFC","inf",1,"DNASE",2,0.377515803922546,2,592,"Consensus"
"ENSG00000060709","DLPFC","inf",1,"RNA_SEQ",2,0.699850375302638,2,592,"Consensus"
"ENSG00000060709","DLPFC","standard",1,"CHIP_HISTONE",2,0.2358347653055,2,592,"Consensus"
"ENSG00000060709","DLPFC","standard",1,"CHIP_TF",2,0.337306333531036,2,592,"Consensus"
"ENSG00000060709","DLPFC","standard",1,"DNASE",2,0.37752467406722,2,592,"Consensus"
"ENSG00000060709","DLPFC","standard",1,"RNA_SEQ",2,0.699736803499305,2,592,"Consensus"
"ENSG00000060709","PCC","standard",1,"CHIP_HISTONE",2,0.385191070024675,2,593,"Standard-specific"
